GEO_ID,NAME,B25001_001E,B25001_001M
Geography,Geographic Area Name,Estimate!!Total,Margin of Error!!Total
1400000US06099003907,"Census Tract 39.07, Stanislaus County, California",2876,141
1400000US06099003908,"Census Tract 39.08, Stanislaus County, California",981,48
1400000US06099003909,"Census Tract 39.09, Stanislaus County, California",2546,70
1400000US06099004000,"Census Tract 40, Stanislaus County, California",1314,70
1400000US06101050101,"Census Tract 501.01, Sutter County, California",2585,105
1400000US06101050102,"Census Tract 501.02, Sutter County, California",1920,91
1400000US06101050201,"Census Tract 502.01, Sutter County, California",1303,62
1400000US06101050202,"Census Tract 502.02, Sutter County, California",1551,83
1400000US06101050301,"Census Tract 503.01, Sutter County, California",1032,48
1400000US06101050302,"Census Tract 503.02, Sutter County, California",2055,110
1400000US06101050401,"Census Tract 504.01, Sutter County, California",1719,58
1400000US06101050402,"Census Tract 504.02, Sutter County, California",1397,65
1400000US06101050403,"Census Tract 504.03, Sutter County, California",1074,53
1400000US06101050501,"Census Tract 505.01, Sutter County, California",2141,91
1400000US06101050503,"Census Tract 505.03, Sutter County, California",2254,88
1400000US06101050504,"Census Tract 505.04, Sutter County, California",2228,100
1400000US06101050601,"Census Tract 506.01, Sutter County, California",2144,74
1400000US06101050603,"Census Tract 506.03, Sutter County, California",2047,71
1400000US06101050604,"Census Tract 506.04, Sutter County, California",1639,64
1400000US06101050701,"Census Tract 507.01, Sutter County, California",1470,109
1400000US06101050702,"Census Tract 507.02, Sutter County, California",1917,136
1400000US06101050800,"Census Tract 508, Sutter County, California",1349,86
1400000US06101050900,"Census Tract 509, Sutter County, California",599,45
1400000US06101051000,"Census Tract 510, Sutter County, California",920,65
1400000US06101051100,"Census Tract 511, Sutter County, California",1051,62
1400000US06103000100,"Census Tract 1, Tehama County, California",2636,122
1400000US06103000200,"Census Tract 2, Tehama County, California",3360,213
1400000US06103000300,"Census Tract 3, Tehama County, California",2251,144
1400000US06103000400,"Census Tract 4, Tehama County, California",2438,125
1400000US06103000500,"Census Tract 5, Tehama County, California",2351,165
1400000US06103000600,"Census Tract 6, Tehama County, California",2435,131
1400000US06103000700,"Census Tract 7, Tehama County, California",3063,217
1400000US06103000800,"Census Tract 8, Tehama County, California",1665,114
1400000US06103000900,"Census Tract 9, Tehama County, California",1596,115
1400000US06103001000,"Census Tract 10, Tehama County, California",2763,170
1400000US06103001100,"Census Tract 11, Tehama County, California",3000,225
1400000US06105000101,"Census Tract 1.01, Trinity County, California",1959,83
1400000US06105000102,"Census Tract 1.02, Trinity County, California",2605,115
1400000US06105000200,"Census Tract 2, Trinity County, California",1530,90
1400000US06105000300,"Census Tract 3, Trinity County, California",1880,136
1400000US06105000400,"Census Tract 4, Trinity County, California",944,65
1400000US06107000100,"Census Tract 1, Tulare County, California",2852,135
1400000US06107000201,"Census Tract 2.01, Tulare County, California",2455,149
1400000US06107000202,"Census Tract 2.02, Tulare County, California",799,54
1400000US06107000301,"Census Tract 3.01, Tulare County, California",2293,134
1400000US06107000302,"Census Tract 3.02, Tulare County, California",890,41
1400000US06107000401,"Census Tract 4.01, Tulare County, California",1655,87
1400000US06107000402,"Census Tract 4.02, Tulare County, California",2102,92
1400000US06107000501,"Census Tract 5.01, Tulare County, California",1942,88
1400000US06107000502,"Census Tract 5.02, Tulare County, California",954,48
1400000US06107000600,"Census Tract 6, Tulare County, California",1767,63
1400000US06107000701,"Census Tract 7.01, Tulare County, California",925,63
1400000US06107000702,"Census Tract 7.02, Tulare County, California",1715,130
1400000US06107000800,"Census Tract 8, Tulare County, California",2298,154
1400000US06107000900,"Census Tract 9, Tulare County, California",2600,108
1400000US06107001003,"Census Tract 10.03, Tulare County, California",7754,204
1400000US06107001004,"Census Tract 10.04, Tulare County, California",1986,84
1400000US06107001005,"Census Tract 10.05, Tulare County, California",1047,38
1400000US06107001006,"Census Tract 10.06, Tulare County, California",2360,66
1400000US06107001100,"Census Tract 11, Tulare County, California",2004,83
1400000US06107001200,"Census Tract 12, Tulare County, California",602,40
1400000US06107001301,"Census Tract 13.01, Tulare County, California",2730,76
1400000US06107001302,"Census Tract 13.02, Tulare County, California",2702,155
1400000US06107001400,"Census Tract 14, Tulare County, California",1900,102
1400000US06107001501,"Census Tract 15.01, Tulare County, California",1972,114
1400000US06107001502,"Census Tract 15.02, Tulare County, California",2026,124
1400000US06107001601,"Census Tract 16.01, Tulare County, California",1408,133
1400000US06107001602,"Census Tract 16.02, Tulare County, California",1778,108
1400000US06107001701,"Census Tract 17.01, Tulare County, California",2383,86
1400000US06107001703,"Census Tract 17.03, Tulare County, California",2620,62
1400000US06107001704,"Census Tract 17.04, Tulare County, California",2726,114
1400000US06107001800,"Census Tract 18, Tulare County, California",1908,50
1400000US06107001901,"Census Tract 19.01, Tulare County, California",1237,47
1400000US06107001902,"Census Tract 19.02, Tulare County, California",1461,42
1400000US06107002002,"Census Tract 20.02, Tulare County, California",1723,62
1400000US06107002003,"Census Tract 20.03, Tulare County, California",2118,105
1400000US06107002004,"Census Tract 20.04, Tulare County, California",1845,69
1400000US06107002006,"Census Tract 20.06, Tulare County, California",1609,67
1400000US06107002007,"Census Tract 20.07, Tulare County, California",3110,78
1400000US06107002008,"Census Tract 20.08, Tulare County, California",1161,76
1400000US06107002009,"Census Tract 20.09, Tulare County, California",1617,81
1400000US06107002100,"Census Tract 21, Tulare County, California",771,47
1400000US06107002202,"Census Tract 22.02, Tulare County, California",1761,83
1400000US06107002203,"Census Tract 22.03, Tulare County, California",1241,59
1400000US06107002204,"Census Tract 22.04, Tulare County, California",1765,62
1400000US06107002302,"Census Tract 23.02, Tulare County, California",1607,86
1400000US06107002303,"Census Tract 23.03, Tulare County, California",2486,103
1400000US06107002304,"Census Tract 23.04, Tulare County, California",755,44
1400000US06107002400,"Census Tract 24, Tulare County, California",4392,199
1400000US06107002500,"Census Tract 25, Tulare County, California",1397,61
1400000US06107002601,"Census Tract 26.01, Tulare County, California",1402,130
1400000US06107002602,"Census Tract 26.02, Tulare County, California",1658,116
1400000US06107002700,"Census Tract 27, Tulare County, California",4296,142
1400000US06107002800,"Census Tract 28, Tulare County, California",1222,99
1400000US06107002901,"Census Tract 29.01, Tulare County, California",1120,71
1400000US06107002903,"Census Tract 29.03, Tulare County, California",1599,89
1400000US06107002904,"Census Tract 29.04, Tulare County, California",1675,81
1400000US06107003001,"Census Tract 30.01, Tulare County, California",1228,70
1400000US06107003002,"Census Tract 30.02, Tulare County, California",997,43
1400000US06107003100,"Census Tract 31, Tulare County, California",1085,54
1400000US06107003200,"Census Tract 32, Tulare County, California",1917,69
1400000US06107003300,"Census Tract 33, Tulare County, California",2423,113
1400000US06107003400,"Census Tract 34, Tulare County, California",2374,114
1400000US06107003501,"Census Tract 35.01, Tulare County, California",1017,40
1400000US06107003502,"Census Tract 35.02, Tulare County, California",3239,117
1400000US06107003601,"Census Tract 36.01, Tulare County, California",2337,92
1400000US06107003602,"Census Tract 36.02, Tulare County, California",2363,95
1400000US06107003700,"Census Tract 37, Tulare County, California",2222,81
1400000US06107003801,"Census Tract 38.01, Tulare County, California",1104,42
1400000US06107003802,"Census Tract 38.02, Tulare County, California",1546,75
1400000US06107003901,"Census Tract 39.01, Tulare County, California",1980,80
1400000US06107003902,"Census Tract 39.02, Tulare County, California",1803,86
1400000US06107004000,"Census Tract 40, Tulare County, California",0,12
1400000US06107004101,"Census Tract 41.01, Tulare County, California",2669,95
1400000US06107004102,"Census Tract 41.02, Tulare County, California",616,50
1400000US06107004200,"Census Tract 42, Tulare County, California",1900,114
1400000US06107004300,"Census Tract 43, Tulare County, California",2024,71
1400000US06107004400,"Census Tract 44, Tulare County, California",1956,94
1400000US06107004500,"Census Tract 45, Tulare County, California",2013,79
1400000US06109001100,"Census Tract 11, Tuolumne County, California",1813,129
1400000US06109001200,"Census Tract 12, Tuolumne County, California",1986,171
1400000US06109002100,"Census Tract 21, Tuolumne County, California",2646,107
1400000US06109002200,"Census Tract 22, Tuolumne County, California",4023,140
1400000US06109003100,"Census Tract 31, Tuolumne County, California",7235,165
1400000US06109003200,"Census Tract 32, Tuolumne County, California",2620,132
1400000US06109004100,"Census Tract 41, Tuolumne County, California",2526,141
1400000US06109004200,"Census Tract 42, Tuolumne County, California",3704,98
1400000US06109005100,"Census Tract 51, Tuolumne County, California",3987,172
1400000US06109005201,"Census Tract 52.01, Tuolumne County, California",1013,66
1400000US06109985202,"Census Tract 9852.02, Tuolumne County, California",0,12
1400000US06111000100,"Census Tract 1, Ventura County, California",499,52
1400000US06111000200,"Census Tract 2, Ventura County, California",746,53
1400000US06111000302,"Census Tract 3.02, Ventura County, California",2679,159
1400000US06111000303,"Census Tract 3.03, Ventura County, California",1510,86
1400000US06111000304,"Census Tract 3.04, Ventura County, California",1296,78
1400000US06111000400,"Census Tract 4, Ventura County, California",1714,103
1400000US06111000500,"Census Tract 5, Ventura County, California",661,30
1400000US06111000600,"Census Tract 6, Ventura County, California",1890,93
1400000US06111000701,"Census Tract 7.01, Ventura County, California",1906,98
1400000US06111000702,"Census Tract 7.02, Ventura County, California",926,42
1400000US06111000800,"Census Tract 8, Ventura County, California",2784,124
1400000US06111000901,"Census Tract 9.01, Ventura County, California",1327,81
1400000US06111000902,"Census Tract 9.02, Ventura County, California",997,59
1400000US06111000903,"Census Tract 9.03, Ventura County, California",2501,165
1400000US06111001001,"Census Tract 10.01, Ventura County, California",1121,64
1400000US06111001002,"Census Tract 10.02, Ventura County, California",2830,144
1400000US06111001101,"Census Tract 11.01, Ventura County, California",1856,79
1400000US06111001102,"Census Tract 11.02, Ventura County, California",1391,94
1400000US06111001201,"Census Tract 12.01, Ventura County, California",2066,58
1400000US06111001202,"Census Tract 12.02, Ventura County, California",2487,53
1400000US06111001204,"Census Tract 12.04, Ventura County, California",884,38
1400000US06111001206,"Census Tract 12.06, Ventura County, California",632,32
1400000US06111001301,"Census Tract 13.01, Ventura County, California",2805,55
1400000US06111001302,"Census Tract 13.02, Ventura County, California",841,47
1400000US06111001401,"Census Tract 14.01, Ventura County, California",1442,38
1400000US06111001402,"Census Tract 14.02, Ventura County, California",2247,60
1400000US06111001502,"Census Tract 15.02, Ventura County, California",3935,108
1400000US06111001503,"Census Tract 15.03, Ventura County, California",1899,80
1400000US06111001506,"Census Tract 15.06, Ventura County, California",1829,51
1400000US06111001507,"Census Tract 15.07, Ventura County, California",1598,54
1400000US06111001601,"Census Tract 16.01, Ventura County, California",545,16
1400000US06111001602,"Census Tract 16.02, Ventura County, California",968,31
1400000US06111001700,"Census Tract 17, Ventura County, California",1375,29
1400000US06111001800,"Census Tract 18, Ventura County, California",1731,31
1400000US06111001900,"Census Tract 19, Ventura County, California",1759,35
1400000US06111002000,"Census Tract 20, Ventura County, California",1134,73
1400000US06111002102,"Census Tract 21.02, Ventura County, California",1122,66
1400000US06111002200,"Census Tract 22, Ventura County, California",2263,89
1400000US06111002300,"Census Tract 23, Ventura County, California",2212,82
1400000US06111002400,"Census Tract 24, Ventura County, California",1519,84
1400000US06111002500,"Census Tract 25, Ventura County, California",2684,54
1400000US06111002600,"Census Tract 26, Ventura County, California",1456,48
1400000US06111002700,"Census Tract 27, Ventura County, California",1873,55
1400000US06111002800,"Census Tract 28, Ventura County, California",2538,91
1400000US06111002901,"Census Tract 29.01, Ventura County, California",1841,39
1400000US06111002905,"Census Tract 29.05, Ventura County, California",1651,95
1400000US06111003010,"Census Tract 30.10, Ventura County, California",1044,30
1400000US06111003011,"Census Tract 30.11, Ventura County, California",1607,43
1400000US06111003012,"Census Tract 30.12, Ventura County, California",154,127
1400000US06111003013,"Census Tract 30.13, Ventura County, California",1635,36
1400000US06111003100,"Census Tract 31, Ventura County, California",3434,132
1400000US06111003201,"Census Tract 32.01, Ventura County, California",799,42
1400000US06111003300,"Census Tract 33, Ventura County, California",2457,69
1400000US06111003605,"Census Tract 36.05, Ventura County, California",3021,69
1400000US06111003608,"Census Tract 36.08, Ventura County, California",1019,36
1400000US06111003609,"Census Tract 36.09, Ventura County, California",4013,129
1400000US06111003612,"Census Tract 36.12, Ventura County, California",2796,91
1400000US06111003700,"Census Tract 37, Ventura County, California",1282,61
1400000US06111003801,"Census Tract 38.01, Ventura County, California",1175,61
1400000US06111003802,"Census Tract 38.02, Ventura County, California",571,31
1400000US06111003900,"Census Tract 39, Ventura County, California",1547,87
1400000US06111004000,"Census Tract 40, Ventura County, California",1467,32
1400000US06111004101,"Census Tract 41.01, Ventura County, California",1388,58
1400000US06111004200,"Census Tract 42, Ventura County, California",1266,88
1400000US06111004304,"Census Tract 43.04, Ventura County, California",2758,168
1400000US06111004305,"Census Tract 43.05, Ventura County, California",743,50
1400000US06111004400,"Census Tract 44, Ventura County, California",3127,205
1400000US06111004503,"Census Tract 45.03, Ventura County, California",1183,41
1400000US06111004504,"Census Tract 45.04, Ventura County, California",1225,33
1400000US06111004505,"Census Tract 45.05, Ventura County, California",480,30
1400000US06111004506,"Census Tract 45.06, Ventura County, California",1499,43
1400000US06111004600,"Census Tract 46, Ventura County, California",587,46
1400000US06111004704,"Census Tract 47.04, Ventura County, California",424,36
1400000US06111004710,"Census Tract 47.10, Ventura County, California",1359,43
1400000US06111004711,"Census Tract 47.11, Ventura County, California",799,29
1400000US06111004715,"Census Tract 47.15, Ventura County, California",1227,48
1400000US06111004716,"Census Tract 47.16, Ventura County, California",945,23
1400000US06111004717,"Census Tract 47.17, Ventura County, California",737,41
1400000US06111004901,"Census Tract 49.01, Ventura County, California",2105,55
1400000US06111004902,"Census Tract 49.02, Ventura County, California",1062,37
1400000US06111005002,"Census Tract 50.02, Ventura County, California",696,37
1400000US06111005003,"Census Tract 50.03, Ventura County, California",1890,84
1400000US06111005004,"Census Tract 50.04, Ventura County, California",3297,88
1400000US06111005100,"Census Tract 51, Ventura County, California",1147,53
1400000US06111005202,"Census Tract 52.02, Ventura County, California",1165,39
1400000US06111005203,"Census Tract 52.03, Ventura County, California",1956,84
1400000US06111005204,"Census Tract 52.04, Ventura County, California",1257,33
1400000US06111005205,"Census Tract 52.05, Ventura County, California",2619,59
1400000US06111005303,"Census Tract 53.03, Ventura County, California",3340,91
1400000US06111005304,"Census Tract 53.04, Ventura County, California",3105,90
1400000US06111005305,"Census Tract 53.05, Ventura County, California",1982,58
1400000US06111005306,"Census Tract 53.06, Ventura County, California",1728,47
1400000US06111005401,"Census Tract 54.01, Ventura County, California",1334,44
1400000US06111005403,"Census Tract 54.03, Ventura County, California",974,40
1400000US06111005404,"Census Tract 54.04, Ventura County, California",1232,34
1400000US06111005502,"Census Tract 55.02, Ventura County, California",2213,62
1400000US06111005503,"Census Tract 55.03, Ventura County, California",1443,71
1400000US06111005504,"Census Tract 55.04, Ventura County, California",1552,47
1400000US06111005600,"Census Tract 56, Ventura County, California",4222,139
1400000US06111005700,"Census Tract 57, Ventura County, California",697,36
1400000US06111005801,"Census Tract 58.01, Ventura County, California",1772,35
1400000US06111005802,"Census Tract 58.02, Ventura County, California",3148,77
1400000US06111005901,"Census Tract 59.01, Ventura County, California",2310,40
1400000US06111005906,"Census Tract 59.06, Ventura County, California",2673,59
1400000US06111005907,"Census Tract 59.07, Ventura County, California",1837,81
1400000US06111005908,"Census Tract 59.08, Ventura County, California",1020,37
1400000US06111005909,"Census Tract 59.09, Ventura County, California",1413,55
1400000US06111005910,"Census Tract 59.10, Ventura County, California",637,16
1400000US06111005911,"Census Tract 59.11, Ventura County, California",1611,64
1400000US06111006000,"Census Tract 60, Ventura County, California",1565,43
1400000US06111006100,"Census Tract 61, Ventura County, California",2902,58
1400000US06111006200,"Census Tract 62, Ventura County, California",1091,26
1400000US06111006301,"Census Tract 63.01, Ventura County, California",2730,51
1400000US06111006302,"Census Tract 63.02, Ventura County, California",817,29
1400000US06111006400,"Census Tract 64, Ventura County, California",2437,99
1400000US06111006500,"Census Tract 65, Ventura County, California",1124,35
1400000US06111006600,"Census Tract 66, Ventura County, California",1378,25
1400000US06111006700,"Census Tract 67, Ventura County, California",1167,41
1400000US06111006800,"Census Tract 68, Ventura County, California",1314,36
1400000US06111006900,"Census Tract 69, Ventura County, California",1843,52
1400000US06111007000,"Census Tract 70, Ventura County, California",1721,41
1400000US06111007100,"Census Tract 71, Ventura County, California",2997,113
1400000US06111007201,"Census Tract 72.01, Ventura County, California",1227,31
1400000US06111007202,"Census Tract 72.02, Ventura County, California",1755,41
1400000US06111007300,"Census Tract 73, Ventura County, California",984,43
1400000US06111007402,"Census Tract 74.02, Ventura County, California",2710,46
1400000US06111007403,"Census Tract 74.03, Ventura County, California",2199,66
1400000US06111007405,"Census Tract 74.05, Ventura County, California",2453,99
1400000US06111007406,"Census Tract 74.06, Ventura County, California",881,32
1400000US06111007505,"Census Tract 75.05, Ventura County, California",1134,23
1400000US06111007506,"Census Tract 75.06, Ventura County, California",2497,85
1400000US06111007507,"Census Tract 75.07, Ventura County, California",2376,49
1400000US06111007508,"Census Tract 75.08, Ventura County, California",1507,29
1400000US06111007509,"Census Tract 75.09, Ventura County, California",1578,31
1400000US06111007510,"Census Tract 75.10, Ventura County, California",2139,41
1400000US06111007511,"Census Tract 75.11, Ventura County, California",853,33
1400000US06111007512,"Census Tract 75.12, Ventura County, California",1955,83
1400000US06111007513,"Census Tract 75.13, Ventura County, California",543,19
1400000US06111007514,"Census Tract 75.14, Ventura County, California",3051,59
1400000US06111007606,"Census Tract 76.06, Ventura County, California",591,30
1400000US06111007607,"Census Tract 76.07, Ventura County, California",2201,66
1400000US06111007609,"Census Tract 76.09, Ventura County, California",854,29
1400000US06111007610,"Census Tract 76.10, Ventura County, California",1809,60
1400000US06111007611,"Census Tract 76.11, Ventura County, California",1023,43
1400000US06111007612,"Census Tract 76.12, Ventura County, California",1915,82
1400000US06111007613,"Census Tract 76.13, Ventura County, California",1570,100
1400000US06111007614,"Census Tract 76.14, Ventura County, California",2579,73
1400000US06111007700,"Census Tract 77, Ventura County, California",2118,47
1400000US06111007800,"Census Tract 78, Ventura County, California",1529,53
1400000US06111007901,"Census Tract 79.01, Ventura County, California",1733,66
1400000US06111007903,"Census Tract 79.03, Ventura County, California",1566,42
1400000US06111007904,"Census Tract 79.04, Ventura County, California",1723,43
1400000US06111008001,"Census Tract 80.01, Ventura County, California",979,25
1400000US06111008002,"Census Tract 80.02, Ventura County, California",1553,47
1400000US06111008004,"Census Tract 80.04, Ventura County, California",1514,37
1400000US06111008005,"Census Tract 80.05, Ventura County, California",794,24
1400000US06111008101,"Census Tract 81.01, Ventura County, California",1130,25
1400000US06111008201,"Census Tract 82.01, Ventura County, California",1589,38
1400000US06111008202,"Census Tract 82.02, Ventura County, California",1479,34
1400000US06111008302,"Census Tract 83.02, Ventura County, California",2013,45
1400000US06111008303,"Census Tract 83.03, Ventura County, California",1455,68
1400000US06111008304,"Census Tract 83.04, Ventura County, California",2148,51
1400000US06111008305,"Census Tract 83.05, Ventura County, California",1260,26
1400000US06111008306,"Census Tract 83.06, Ventura County, California",1578,52
1400000US06111008401,"Census Tract 84.01, Ventura County, California",1872,74
1400000US06111008402,"Census Tract 84.02, Ventura County, California",1659,58
1400000US06111008500,"Census Tract 85, Ventura County, California",3135,74
1400000US06111008600,"Census Tract 86, Ventura County, California",2259,64
1400000US06111008700,"Census Tract 87, Ventura County, California",1947,72
1400000US06111008800,"Census Tract 88, Ventura County, California",1430,29
1400000US06111008900,"Census Tract 89, Ventura County, California",691,52
1400000US06111009100,"Census Tract 91, Ventura County, California",1097,74
1400000US06111980000,"Census Tract 9800, Ventura County, California",0,12
1400000US06111990100,"Census Tract 9901, Ventura County, California",0,12
1400000US06113010101,"Census Tract 101.01, Yolo County, California",2884,141
1400000US06113010102,"Census Tract 101.02, Yolo County, California",2558,84
1400000US06113010201,"Census Tract 102.01, Yolo County, California",1571,62
1400000US06113010203,"Census Tract 102.03, Yolo County, California",2127,147
1400000US06113010204,"Census Tract 102.04, Yolo County, California",2226,88
1400000US06113010302,"Census Tract 103.02, Yolo County, California",3039,110
1400000US06113010310,"Census Tract 103.10, Yolo County, California",1841,70
1400000US06113010312,"Census Tract 103.12, Yolo County, California",1909,78
1400000US06113010401,"Census Tract 104.01, Yolo County, California",1923,89
1400000US06113010402,"Census Tract 104.02, Yolo County, California",1338,54
1400000US06113010501,"Census Tract 105.01, Yolo County, California",1502,133
1400000US06113010505,"Census Tract 105.05, Yolo County, California",1951,81
1400000US06113010508,"Census Tract 105.08, Yolo County, California",1036,38
1400000US06113010509,"Census Tract 105.09, Yolo County, California",1328,50
1400000US06113010510,"Census Tract 105.10, Yolo County, California",2029,98
1400000US06113010511,"Census Tract 105.11, Yolo County, California",1371,51
1400000US06113010512,"Census Tract 105.12, Yolo County, California",1321,67
1400000US06113010513,"Census Tract 105.13, Yolo County, California",1198,48
1400000US06113010602,"Census Tract 106.02, Yolo County, California",2601,99
1400000US06113010605,"Census Tract 106.05, Yolo County, California",1190,49
1400000US06113010606,"Census Tract 106.06, Yolo County, California",3018,93
1400000US06113010607,"Census Tract 106.07, Yolo County, California",1678,78
1400000US06113010608,"Census Tract 106.08, Yolo County, California",1898,88
1400000US06113010701,"Census Tract 107.01, Yolo County, California",2302,76
1400000US06113010703,"Census Tract 107.03, Yolo County, California",1815,81
1400000US06113010704,"Census Tract 107.04, Yolo County, California",936,35
1400000US06113010800,"Census Tract 108, Yolo County, California",1425,61
1400000US06113010901,"Census Tract 109.01, Yolo County, California",1835,77
1400000US06113010902,"Census Tract 109.02, Yolo County, California",2504,101
1400000US06113011001,"Census Tract 110.01, Yolo County, California",2753,96
1400000US06113011002,"Census Tract 110.02, Yolo County, California",1488,44
1400000US06113011101,"Census Tract 111.01, Yolo County, California",1188,47
1400000US06113011102,"Census Tract 111.02, Yolo County, California",1633,72
1400000US06113011103,"Census Tract 111.03, Yolo County, California",1088,50
1400000US06113011203,"Census Tract 112.03, Yolo County, California",1090,37
1400000US06113011204,"Census Tract 112.04, Yolo County, California",1921,69
1400000US06113011205,"Census Tract 112.05, Yolo County, California",2639,77
1400000US06113011206,"Census Tract 112.06, Yolo County, California",3025,165
1400000US06113011300,"Census Tract 113, Yolo County, California",3035,231
1400000US06113011400,"Census Tract 114, Yolo County, California",1591,119
1400000US06113011500,"Census Tract 115, Yolo County, California",2142,144
1400000US06115040100,"Census Tract 401, Yuba County, California",2147,183
1400000US06115040200,"Census Tract 402, Yuba County, California",3300,273
1400000US06115040301,"Census Tract 403.01, Yuba County, California",1263,107
1400000US06115040302,"Census Tract 403.02, Yuba County, California",832,66
1400000US06115040303,"Census Tract 403.03, Yuba County, California",2713,136
1400000US06115040400,"Census Tract 404, Yuba County, California",1915,120
1400000US06115040500,"Census Tract 405, Yuba County, California",1321,92
1400000US06115040600,"Census Tract 406, Yuba County, California",2078,115
1400000US06115040700,"Census Tract 407, Yuba County, California",4073,197
1400000US06115040800,"Census Tract 408, Yuba County, California",1757,150
1400000US06115040901,"Census Tract 409.01, Yuba County, California",1106,69
1400000US06115040902,"Census Tract 409.02, Yuba County, California",357,57
1400000US06115041000,"Census Tract 410, Yuba County, California",3192,164
1400000US06115041100,"Census Tract 411, Yuba County, California",2532,158
1400000US08001007801,"Census Tract 78.01, Adams County, Colorado",1422,62
1400000US08001007802,"Census Tract 78.02, Adams County, Colorado",1567,71
1400000US08001007900,"Census Tract 79, Adams County, Colorado",2064,96
1400000US08001008000,"Census Tract 80, Adams County, Colorado",1928,106
1400000US08001008100,"Census Tract 81, Adams County, Colorado",845,43
1400000US08001008200,"Census Tract 82, Adams County, Colorado",1561,75
1400000US08001008308,"Census Tract 83.08, Adams County, Colorado",1950,90
1400000US08001008309,"Census Tract 83.09, Adams County, Colorado",1173,56
1400000US08001008353,"Census Tract 83.53, Adams County, Colorado",2742,122
1400000US08001008401,"Census Tract 84.01, Adams County, Colorado",1787,69
1400000US08001008402,"Census Tract 84.02, Adams County, Colorado",1825,101
1400000US08001008505,"Census Tract 85.05, Adams County, Colorado",2356,106
1400000US08001008506,"Census Tract 85.06, Adams County, Colorado",2764,142
1400000US08001008507,"Census Tract 85.07, Adams County, Colorado",2028,77
1400000US08001008508,"Census Tract 85.08, Adams County, Colorado",1937,44
1400000US08001008523,"Census Tract 85.23, Adams County, Colorado",3032,113
1400000US08001008524,"Census Tract 85.24, Adams County, Colorado",2712,112
1400000US08001008526,"Census Tract 85.26, Adams County, Colorado",2760,64
1400000US08001008529,"Census Tract 85.29, Adams County, Colorado",3529,123
1400000US08001008533,"Census Tract 85.33, Adams County, Colorado",3035,91
1400000US08001008534,"Census Tract 85.34, Adams County, Colorado",1421,39
1400000US08001008535,"Census Tract 85.35, Adams County, Colorado",1222,65
1400000US08001008536,"Census Tract 85.36, Adams County, Colorado",1091,36
1400000US08001008537,"Census Tract 85.37, Adams County, Colorado",1968,66
1400000US08001008538,"Census Tract 85.38, Adams County, Colorado",2524,91
1400000US08001008539,"Census Tract 85.39, Adams County, Colorado",3252,108
1400000US08001008540,"Census Tract 85.40, Adams County, Colorado",2702,104
1400000US08001008541,"Census Tract 85.41, Adams County, Colorado",2194,130
1400000US08001008542,"Census Tract 85.42, Adams County, Colorado",3121,130
1400000US08001008543,"Census Tract 85.43, Adams County, Colorado",2809,117
1400000US08001008544,"Census Tract 85.44, Adams County, Colorado",1778,47
1400000US08001008545,"Census Tract 85.45, Adams County, Colorado",2248,48
1400000US08001008546,"Census Tract 85.46, Adams County, Colorado",1344,47
1400000US08001008547,"Census Tract 85.47, Adams County, Colorado",1192,32
1400000US08001008548,"Census Tract 85.48, Adams County, Colorado",615,24
1400000US08001008549,"Census Tract 85.49, Adams County, Colorado",1295,61
1400000US08001008550,"Census Tract 85.50, Adams County, Colorado",2760,60
1400000US08001008551,"Census Tract 85.51, Adams County, Colorado",497,26
1400000US08001008603,"Census Tract 86.03, Adams County, Colorado",794,50
1400000US08001008604,"Census Tract 86.04, Adams County, Colorado",1183,100
1400000US08001008605,"Census Tract 86.05, Adams County, Colorado",1448,62
1400000US08001008606,"Census Tract 86.06, Adams County, Colorado",2441,177
1400000US08001008705,"Census Tract 87.05, Adams County, Colorado",1541,93
1400000US08001008706,"Census Tract 87.06, Adams County, Colorado",1734,60
1400000US08001008709,"Census Tract 87.09, Adams County, Colorado",2557,113
1400000US08001008801,"Census Tract 88.01, Adams County, Colorado",1538,61
1400000US08001008802,"Census Tract 88.02, Adams County, Colorado",1252,47
1400000US08001008901,"Census Tract 89.01, Adams County, Colorado",727,36
1400000US08001009001,"Census Tract 90.01, Adams County, Colorado",1537,53
1400000US08001009002,"Census Tract 90.02, Adams County, Colorado",3376,96
1400000US08001009101,"Census Tract 91.01, Adams County, Colorado",1445,30
1400000US08001009103,"Census Tract 91.03, Adams County, Colorado",1255,38
1400000US08001009104,"Census Tract 91.04, Adams County, Colorado",2035,72
1400000US08001009202,"Census Tract 92.02, Adams County, Colorado",1524,48
1400000US08001009203,"Census Tract 92.03, Adams County, Colorado",1975,50
1400000US08001009204,"Census Tract 92.04, Adams County, Colorado",2646,74
1400000US08001009206,"Census Tract 92.06, Adams County, Colorado",848,35
1400000US08001009207,"Census Tract 92.07, Adams County, Colorado",1600,39
1400000US08001009304,"Census Tract 93.04, Adams County, Colorado",2108,63
1400000US08001009306,"Census Tract 93.06, Adams County, Colorado",1243,45
1400000US08001009307,"Census Tract 93.07, Adams County, Colorado",1301,36
1400000US08001009308,"Census Tract 93.08, Adams County, Colorado",1435,57
1400000US08001009309,"Census Tract 93.09, Adams County, Colorado",1626,40
1400000US08001009310,"Census Tract 93.10, Adams County, Colorado",2001,74
1400000US08001009316,"Census Tract 93.16, Adams County, Colorado",2402,133
1400000US08001009318,"Census Tract 93.18, Adams County, Colorado",2275,77
1400000US08001009319,"Census Tract 93.19, Adams County, Colorado",937,96
